county_fips,county_name,state_name,FINAL,votes_gop,votes_dem,total_votes,EstimatePOP2019
27095,Mille Lacs County,Minnesota,-0.442173764,9948,4401,14658,"26,277"
27097,Morrison County,Minnesota,-0.415413646,14815,4365,19517,"33,386"
27099,Mower County,Minnesota,-0.514727173,10067,8997,19441,"40,062"
27101,Murray County,Minnesota,-0.404198194,3362,1449,4882,"8,194"
27103,Nicollet County,Minnesota,0.442201085,9016,9619,19118,"34,274"
27105,Nobles County,Minnesota,-0.59739239,5598,2928,8708,"21,629"
27107,Norman County,Minnesota,-0.461333333,1954,1404,3434,"6,375"
27109,Olmsted County,Minnesota,0.424649226,39687,49486,91074,"158,293"
27111,Otter Tail County,Minnesota,-0.380859973,23794,11940,36372,"58,746"
27113,Pennington County,Minnesota,-0.485657624,4532,2567,7262,"14,119"
27115,Pine County,Minnesota,-0.459143311,10256,5416,15998,"29,579"
27117,Pipestone County,Minnesota,-0.459566075,3553,1306,4932,"9,126"
27119,Polk County,Minnesota,-0.503220253,9857,5435,15581,"31,364"
27121,Pope County,Minnesota,-0.376033425,4413,2478,7019,"11,249"
27123,Ramsey County,Minnesota,0.464845063,77323,211357,294507,"550,321"
27125,Red Lake County,Minnesota,-0.459926017,1450,689,2190,"4,055"
27127,Redwood County,Minnesota,-0.453526697,5775,2358,8290,"15,170"
27129,Renville County,Minnesota,-0.442191367,5465,2497,8115,"14,548"
27131,Rice County,Minnesota,-0.468703339,17455,17386,35582,"66,972"
27133,Rock County,Minnesota,-0.438325282,3578,1554,5232,"9,315"
27135,Roseau County,Minnesota,-0.44675239,6053,2182,8390,"15,165"
27137,St. Louis County,Minnesota,0.397905259,49214,67836,119859,"199,070"
27139,Scott County,Minnesota,-0.411702335,45840,40007,87664,"149,013"
27141,Sherburne County,Minnesota,-0.429687982,36205,18056,55456,"97,238"
27143,Sibley County,Minnesota,-0.43148335,5864,2417,8451,"14,865"
27145,Stearns County,Minnesota,-0.47448704,50960,31883,84647,"161,075"
27147,Steele County,Minnesota,-0.42358591,12656,7916,21125,"36,649"
27149,Stevens County,Minnesota,-0.483630801,3045,1921,5063,"9,805"
27151,Swift County,Minnesota,-0.440427369,3316,1784,5185,"9,266"
27153,Todd County,Minnesota,-0.463266299,9755,3286,13238,"24,664"
27155,Traverse County,Minnesota,-0.428045413,1173,662,1864,"3,259"
27157,Wabasha County,Minnesota,-0.394830536,8149,4691,13088,"21,627"
27159,Wadena County,Minnesota,-0.440432685,5517,2021,7656,"13,682"
27161,Waseca County,Minnesota,-0.441972921,6623,3494,10386,"18,612"
27163,Washington County,Minnesota,0.366628563,73749,89136,166222,"262,440"
27165,Watonwan County,Minnesota,-0.523630357,3103,1987,5191,"10,897"
27167,Wilkin County,Minnesota,-0.446592557,2333,1027,3435,"6,207"
27169,Winona County,Minnesota,0.463097219,13227,13330,27105,"50,484"
27171,Wright County,Minnesota,-0.374643185,53565,30854,86535,"138,377"
27173,Yellow Medicine County,Minnesota,-0.430940365,3734,1685,5525,"9,709"
28001,Adams County,Mississippi,0.600299743,5222,6914,12268,"30,693"
28003,Alcorn County,Mississippi,-0.576786729,12689,2741,15639,"36,953"
28005,Amite County,Mississippi,-0.514190453,3781,2114,5974,"12,297"
28007,Attala County,Mississippi,-0.514031033,5178,3542,8832,"18,174"
28009,Benton County,Mississippi,-0.484562296,2553,1661,4257,"8,259"
28011,Bolivar County,Mississippi,0.620249445,4260,7203,11631,"30,628"
28013,Calhoun County,Mississippi,-0.54487849,4592,1878,6536,"14,361"
28015,Carroll County,Mississippi,-0.546697497,3257,1203,4509,"9,947"
28017,Chickasaw County,Mississippi,-0.523884699,4173,3808,8143,"17,103"
28019,Choctaw County,Mississippi,-0.491473812,2971,1170,4175,"8,210"
28021,Claiborne County,Mississippi,0.678905207,479,2337,2886,"8,988"
28023,Clarke County,Mississippi,-0.46740879,5372,2815,8277,"15,541"
28025,Clay County,Mississippi,0.479498861,4147,5728,10054,"19,316"
28027,Coahoma County,Mississippi,0.677454348,1846,5189,7136,"22,124"
28029,Copiah County,Mississippi,-0.615179049,5407,5227,10800,"28,065"
28031,Covington County,Mississippi,-0.50128783,5811,3382,9294,"18,636"
28033,DeSoto County,Mississippi,-0.594403742,45788,27733,75013,"184,945"
28035,Forrest County,Mississippi,-0.645646688,15326,10603,26540,"74,897"
28037,Franklin County,Mississippi,-0.425515364,2894,1476,4431,"7,713"
28039,George County,Mississippi,-0.553469388,9602,1208,10940,"24,500"
28041,Greene County,Mississippi,-0.576917415,4740,952,5748,"13,586"
28043,Grenada County,Mississippi,-0.622410637,4889,2866,7838,"20,758"
28045,Hancock County,Mississippi,-0.634636379,13999,3095,17403,"47,632"
28047,Harrison County,Mississippi,-0.707127067,41281,18499,60941,"208,080"
28049,Hinds County,Mississippi,0.647123016,21242,59192,81811,"231,840"
28051,Holmes County,Mississippi,0.615402704,1196,5182,6542,"17,010"
28053,Humphreys County,Mississippi,0.483630952,1115,2994,4164,"8,064"
28055,Issaquena County,Mississippi,0.490580256,308,355,676,"1,327"
28057,Itawamba County,Mississippi,-0.540701154,9374,1230,10743,"23,390"
